event_index,id,name,overload_name,trace_name,start_us,end_us,duration_us,self_cpu_time_total_us,cpu_time_total_us,self_device_time_total_us,device_time_total_us,thread,fwd_thread,device_type,device_index,device_resource_id,node_id,sequence_nr,scope,depth,cpu_parent_id,cpu_children,kernel_count,kernel_names,kernel_durations_us,is_async,is_remote,is_legacy,is_user_annotation,flops,cpu_memory_usage,self_cpu_memory_usage,device_memory_usage,self_device_memory_usage,input_shapes,concrete_inputs,kwinputs,stack,metadata_json
15362,10265,aten::view,,aten::view,279499.936,279504.835,4.899000000033993,4.899000000033993,4.899000000033993,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,10259,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[16,1280],[]]","[null,[1,16,1280]]",{},[],
15363,10266,aten::dropout,,aten::dropout,279528.971,279543.918,14.946999999985565,14.946999999985565,14.946999999985565,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,1280],[],[]]","[null,0.0,false]",{},[],
15364,10267,aten::div,,aten::div,279551.132,279572.352,21.220000000030268,15.01799999998184,21.220000000030268,0.9929999999585561,0.9929999999585561,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,1,"[""void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)""]",[0.9929999999585561],False,False,False,False,0,0,0,40960,40960,"[[1,16,1280],[]]","[null,null]",{},[],
15365,40413,cudaLaunchKernel,,cudaLaunchKernel,279560.279,279566.481,6.202000000048429,6.202000000048429,6.202000000048429,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,10267,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15366,40413,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",,"void at::native::vectorized_elementwise_kernel<4, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul> >(int, at::native::BUnaryFunctor<c10::Half, c10::Half, c10::Half, at::native::binary_internal::MulFunctor<float> >, std::array<char*, 2ul>)",279572.406,279573.399,0.9929999999585561,0,0,0.9929999999585561,0.9929999999585561,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15367,10268,aten::add,,aten::add,279581.358,279594.082,12.723999999987427,9.688000000023749,12.723999999987427,0.9919999999692664,0.9919999999692664,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,1,"[""void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul>)""]",[0.9919999999692664],False,False,False,False,0,0,0,40960,40960,"[[1,16,1280],[1,16,1280],[]]","[null,null,1]",{},[],
15368,40423,cudaLaunchKernel,,cudaLaunchKernel,279585.646,279588.682,3.0359999999636784,3.0359999999636784,3.0359999999636784,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,10268,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15369,40423,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul>)",,"void at::native::vectorized_elementwise_kernel<4, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul> >(int, at::native::CUDAFunctor_add<c10::Half>, std::array<char*, 3ul>)",279589.943,279590.935,0.9919999999692664,0,0,0.9919999999692664,0.9919999999692664,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15370,10269,aten::layer_norm,,aten::layer_norm,279615.282,279695.332,80.04999999998836,12.032999999995809,80.04999999998836,0.0,2.9439999999594875,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,40960,-1024,"[[1,16,1280],[],[1280],[1280],[],[]]","[null,[1280],null,null,1e-05,true]",{},[],
15371,10270,aten::native_layer_norm,,aten::native_layer_norm,279619.43,279687.447,68.01699999999255,33.83199999999488,68.01699999999255,2.9439999999594875,2.9439999999594875,1,0,CPU,1161124,1161124,-1,-1,0,2,10269,6,1,"[""void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<c10::Half, float, false>(int, float, c10::Half const*, c10::Half const*, c10::Half const*, float*, float*, c10::Half*)""]",[2.9439999999594875],False,False,False,False,0,0,0,41984,0,"[[1,16,1280],[],[1280],[1280],[]]","[null,[1280],null,null,1e-05]",{},[],
15372,10271,aten::empty,,aten::empty,279623.758,279632.394,8.635999999998603,8.635999999998603,8.635999999998603,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10270,0,0,[],[],False,False,False,False,0,0,0,40960,40960,"[[],[],[],[],[],[]]","[[1,16,1280],5,0,null,null,0]",{},[],
15373,10272,aten::empty,,aten::empty,279634.919,279641.641,6.722000000008848,6.722000000008848,6.722000000008848,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10270,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[16],6,0,null,null,null]",{},[],
15374,10273,aten::empty,,aten::empty,279643.615,279649.857,6.242000000027474,6.242000000027474,6.242000000027474,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10270,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[16],6,0,null,null,null]",{},[],
15375,40452,cudaLaunchKernel,,cudaLaunchKernel,279651.7,279655.768,4.067999999970198,4.067999999970198,4.067999999970198,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10270,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15376,40452,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<c10::Half, float, false>(int, float, c10::Half const*, c10::Half const*, c10::Half const*, float*, float*, c10::Half*)",,"void at::native::(anonymous namespace)::vectorized_layer_norm_kernel<c10::Half, float, false>(int, float, c10::Half const*, c10::Half const*, c10::Half const*, float*, float*, c10::Half*)",279657.079,279660.023,2.9439999999594875,0,0,2.9439999999594875,2.9439999999594875,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15377,10274,aten::view,,aten::view,279658.843,279663.793,4.9500000000116415,4.9500000000116415,4.9500000000116415,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10270,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[16],[]]","[null,[1,16,1]]",{},[],
15378,10275,aten::view,,aten::view,279666.107,279669.674,3.566999999980908,3.566999999980908,3.566999999980908,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10270,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[16],[]]","[null,[1,16,1]]",{},[],
15379,10276,aten::linear,,aten::linear,279768.007,279867.193,99.18600000004517,7.846000000077765,99.18600000004517,0.0,7.295999999972992,1,0,CPU,1161124,1161124,-1,-1,0,1,1,2,0,[],[],False,False,False,False,0,0,0,40960,0,"[[1,16,1280],[1280,1280],[]]","[null,null,null]",{},[],
15380,10277,aten::t,,aten::t,279769.691,279790.209,20.51799999998184,6.591999999945983,20.51799999998184,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,10276,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,1280]]",[null],{},[],
15381,10278,aten::transpose,,aten::transpose,279772.366,279786.292,13.926000000035856,8.07500000006985,13.926000000035856,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10277,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,1280],[],[]]","[null,0,1]",{},[],
15382,10279,aten::as_strided,,aten::as_strided,279776.503,279782.354,5.850999999966007,5.850999999966007,5.850999999966007,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10278,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,1280],[],[],[]]","[null,[1280,1280],[1,1280],null]",{},[],
15383,10280,aten::matmul,,aten::matmul,279792.363,279863.185,70.82199999998556,11.930999999982305,70.82199999998556,0.0,7.295999999972992,1,0,CPU,1161124,1161124,-1,-1,0,2,10276,3,0,[],[],False,False,False,False,0,0,0,40960,0,"[[1,16,1280],[1280,1280]]","[null,null]",{},[],
15384,10281,aten::reshape,,aten::reshape,279794.968,279804.987,10.019000000029337,5.561000000045169,10.019000000029337,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10280,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,1280],[]]","[null,[16,1280]]",{},[],
15385,10282,aten::view,,aten::view,279797.092,279801.55,4.4579999999841675,4.4579999999841675,4.4579999999841675,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10281,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,1280],[]]","[null,[16,1280]]",{},[],
15386,10283,aten::mm,,aten::mm,279806.99,279839.942,32.95199999999022,26.009999999951106,32.95199999999022,7.295999999972992,7.295999999972992,1,0,CPU,1161124,1161124,-1,-1,0,3,10280,3,1,"[""void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8::Params)""]",[7.295999999972992],False,False,False,False,0,0,0,40960,40960,"[[16,1280],[1280,1280]]","[null,null]",{},[],
15387,40491,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,279826.306,279826.657,0.3510000000242144,0.3510000000242144,0.3510000000242144,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10283,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15388,40493,cudaMemsetAsync,,cudaMemsetAsync,279827.559,279827.819,0.2600000000093132,0.2600000000093132,0.2600000000093132,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10283,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15389,40494,cuLaunchKernel,,cuLaunchKernel,279828.02,279834.351,6.331000000005588,6.331000000005588,6.331000000005588,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10283,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15390,40494,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_16x16_128x2_tn_align8::Params),279835.576,279842.872,7.295999999972992,0,0,7.295999999972992,7.295999999972992,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15391,10284,aten::_unsafe_view,,aten::_unsafe_view,279843.118,279859.038,15.919999999983702,15.919999999983702,15.919999999983702,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10280,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[16,1280],[]]","[null,[1,16,1280]]",{},[],
15392,10285,aten::linear,,aten::linear,279883.453,279978.281,94.82800000003772,7.365000000048894,94.82800000003772,0.0,10.335000000020955,1,0,CPU,1161124,1161124,-1,-1,0,1,1,2,0,[],[],False,False,False,False,0,0,0,197120,0,"[[1,77,2048],[1280,2048],[]]","[null,null,null]",{},[],
15393,10286,aten::t,,aten::t,279884.786,279903.641,18.854999999981374,6.020999999949709,18.854999999981374,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,10285,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,2048]]",[null],{},[],
15394,10287,aten::transpose,,aten::transpose,279886.97,279899.804,12.834000000031665,7.414000000047963,12.834000000031665,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10286,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,2048],[],[]]","[null,0,1]",{},[],
15395,10288,aten::as_strided,,aten::as_strided,279890.537,279895.957,5.419999999983702,5.419999999983702,5.419999999983702,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10287,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,2048],[],[],[]]","[null,[2048,1280],[1,2048],null]",{},[],
15396,10289,aten::matmul,,aten::matmul,279905.785,279974.393,68.60800000000745,12.141999999934342,68.60800000000745,0.0,10.335000000020955,1,0,CPU,1161124,1161124,-1,-1,0,2,10285,3,0,[],[],False,False,False,False,0,0,0,197120,0,"[[1,77,2048],[2048,1280]]","[null,null]",{},[],
15397,10290,aten::reshape,,aten::reshape,279908.019,279918.449,10.430000000051223,5.741000000038184,10.430000000051223,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10289,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,2048],[]]","[null,[77,2048]]",{},[],
15398,10291,aten::view,,aten::view,279910.263,279914.952,4.6890000000130385,4.6890000000130385,4.6890000000130385,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10290,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,2048],[]]","[null,[77,2048]]",{},[],
15399,10292,aten::mm,,aten::mm,279920.432,279961.669,41.23700000002282,32.510999999940395,41.23700000002282,10.335000000020955,10.335000000020955,1,0,CPU,1161124,1161124,-1,-1,0,3,10289,3,2,"[""void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params)"",""void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)""]","[8.959000000031665,1.3759999999892898]",False,False,False,False,0,0,0,197120,197120,"[[77,2048],[2048,1280]]","[null,null]",{},[],
15400,40532,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,279936.122,279936.352,0.2300000000395812,0.2300000000395812,0.2300000000395812,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10292,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15401,40534,cuLaunchKernel,,cuLaunchKernel,279937.114,279942.764,5.650000000023283,5.650000000023283,5.650000000023283,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10292,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15402,40535,cudaLaunchKernel,,cudaLaunchKernel,279943.385,279946.231,2.8460000000195578,2.8460000000195578,2.8460000000195578,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10292,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15403,40534,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),279944.057,279953.016,8.959000000031665,0,0,8.959000000031665,8.959000000031665,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15404,40535,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",279953.592,279954.968,1.3759999999892898,0,0,1.3759999999892898,1.3759999999892898,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15405,10293,aten::_unsafe_view,,aten::_unsafe_view,279965.827,279970.626,4.798999999999069,4.798999999999069,4.798999999999069,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10289,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[77,1280],[]]","[null,[1,77,1280]]",{},[],
15406,10294,aten::linear,,aten::linear,279993.329,280090.641,97.31199999997625,7.353999999992084,97.31199999997625,0.0,10.175999999977648,1,0,CPU,1161124,1161124,-1,-1,0,1,1,2,0,[],[],False,False,False,False,0,0,0,197120,0,"[[1,77,2048],[1280,2048],[]]","[null,null,null]",{},[],
15407,10295,aten::t,,aten::t,279994.681,280013.005,18.32400000002235,6.04200000007404,18.32400000002235,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,10294,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,2048]]",[null],{},[],
15408,10296,aten::transpose,,aten::transpose,279996.976,280009.258,12.281999999948312,7.2429999999003485,12.281999999948312,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10295,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,2048],[],[]]","[null,0,1]",{},[],
15409,10297,aten::as_strided,,aten::as_strided,280000.442,280005.481,5.039000000047963,5.039000000047963,5.039000000047963,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10296,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1280,2048],[],[],[]]","[null,[2048,1280],[1,2048],null]",{},[],
15410,10298,aten::matmul,,aten::matmul,280015.009,280086.643,71.63399999996182,16.01899999991292,71.63399999996182,0.0,10.175999999977648,1,0,CPU,1161124,1161124,-1,-1,0,2,10294,3,0,[],[],False,False,False,False,0,0,0,197120,0,"[[1,77,2048],[2048,1280]]","[null,null]",{},[],
15411,10299,aten::reshape,,aten::reshape,280017.163,280035.738,18.57500000001164,14.187000000034459,18.57500000001164,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10298,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,2048],[]]","[null,[77,2048]]",{},[],
15412,10300,aten::view,,aten::view,280019.177,280023.565,4.387999999977183,4.387999999977183,4.387999999977183,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10299,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,2048],[]]","[null,[77,2048]]",{},[],
15413,10301,aten::mm,,aten::mm,280042.35,280074.681,32.33100000000559,23.70300000003772,32.33100000000559,10.175999999977648,10.175999999977648,1,0,CPU,1161124,1161124,-1,-1,0,3,10298,3,2,"[""void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params)"",""void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)""]","[8.831999999994878,1.3439999999827705]",False,False,False,False,0,0,0,197120,197120,"[[77,2048],[2048,1280]]","[null,null]",{},[],
15414,40574,cudaDeviceGetAttribute,,cudaDeviceGetAttribute,280058.881,280059.152,0.27100000000791624,0.27100000000791624,0.27100000000791624,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10301,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15415,40576,cuLaunchKernel,,cuLaunchKernel,280059.893,280065.484,5.591000000014901,5.591000000014901,5.591000000014901,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10301,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15416,40577,cudaLaunchKernel,,cudaLaunchKernel,280065.954,280068.72,2.765999999945052,2.765999999945052,2.765999999945052,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10301,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15417,40576,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),,void cutlass::Kernel2<cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8>(cutlass_80_wmma_tensorop_f16_s161616gemm_f16_32x32_128x2_tn_align8::Params),280066.841,280075.673,8.831999999994878,0,0,8.831999999994878,8.831999999994878,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15418,40577,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, false, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",280076.281,280077.625,1.3439999999827705,0,0,1.3439999999827705,1.3439999999827705,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
15419,10302,aten::_unsafe_view,,aten::_unsafe_view,280078.137,280082.846,4.709000000031665,4.709000000031665,4.709000000031665,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10298,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[77,1280],[]]","[null,[1,77,1280]]",{},[],
15420,10303,aten::view,,aten::view,280098.345,280104.076,5.731000000028871,5.731000000028871,5.731000000028871,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,1280],[]]","[null,[1,-1,20,64]]",{},[],
15421,10304,aten::transpose,,aten::transpose,280107.382,280121.909,14.527000000001863,9.186999999976251,14.527000000001863,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,20,64],[],[]]","[null,1,2]",{},[],
15422,10305,aten::as_strided,,aten::as_strided,280112.071,280117.411,5.340000000025611,5.340000000025611,5.340000000025611,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,10304,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,16,20,64],[],[],[]]","[null,[1,20,16,64],[20480,64,1280,1],null]",{},[],
15423,10306,aten::view,,aten::view,280125.596,280143.439,17.84299999999348,17.84299999999348,17.84299999999348,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,1280],[]]","[null,[1,-1,20,64]]",{},[],
15424,10307,aten::transpose,,aten::transpose,280146.205,280158.968,12.762999999977183,7.823999999964144,12.762999999977183,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,20,64],[],[]]","[null,1,2]",{},[],
15425,10308,aten::as_strided,,aten::as_strided,280150.132,280155.071,4.9390000000130385,4.9390000000130385,4.9390000000130385,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,10307,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,20,64],[],[],[]]","[null,[1,20,77,64],[98560,64,1280,1],null]",{},[],
15426,10309,aten::view,,aten::view,280162.275,280166.783,4.507999999972526,4.507999999972526,4.507999999972526,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,1280],[]]","[null,[1,-1,20,64]]",{},[],
15427,10310,aten::transpose,,aten::transpose,280169.157,280180.97,11.812999999965541,7.353999999992084,11.812999999965541,0,0,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,20,64],[],[]]","[null,1,2]",{},[],
15428,10311,aten::as_strided,,aten::as_strided,280172.764,280177.223,4.458999999973457,4.458999999973457,4.458999999973457,0,0,1,0,CPU,1161124,1161124,-1,-1,0,2,10310,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,77,20,64],[],[],[]]","[null,[1,20,77,64],[98560,64,1280,1],null]",{},[],
15429,10312,aten::scaled_dot_product_attention,,aten::scaled_dot_product_attention,280189.025,280383.749,194.72399999998743,23.663999999989755,194.72399999998743,0.0,6.400000000023283,1,0,CPU,1161124,1161124,-1,-1,0,1,1,1,0,[],[],False,False,False,False,0,0,0,40960,-2560,"[[1,20,16,64],[1,20,77,64],[1,20,77,64],[],[],[],[],[]]","[null,null,null,null,0.0,false,null,false]",{},[],
15430,10313,aten::_scaled_dot_product_flash_attention,,aten::_scaled_dot_product_flash_attention,280197.701,280368.761,171.05999999999767,26.460000000020955,171.05999999999767,0.0,6.400000000023283,1,0,CPU,1161124,1161124,-1,-1,0,2,10312,5,0,[],[],False,False,False,False,0,0,0,43520,0,"[[1,20,16,64],[1,20,77,64],[1,20,77,64],[],[],[],[]]","[null,null,null,0.0,false,false,0.125]",{},[],
15431,10314,aten::transpose,,aten::transpose,280200.416,280212.458,12.041999999957625,7.242999999958556,12.041999999957625,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10313,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,16,64],[],[]]","[null,1,2]",{},[],
15432,10315,aten::as_strided,,aten::as_strided,280203.952,280208.751,4.798999999999069,4.798999999999069,4.798999999999069,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10314,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,16,64],[],[],[]]","[null,[1,16,20,64],[20480,1280,64,1],null]",{},[],
15433,10316,aten::transpose,,aten::transpose,280214.121,280233.027,18.90600000001723,7.043999999994412,18.90600000001723,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10313,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,77,64],[],[]]","[null,1,2]",{},[],
15434,10317,aten::as_strided,,aten::as_strided,280217.398,280229.26,11.862000000022817,11.862000000022817,11.862000000022817,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10316,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,77,64],[],[],[]]","[null,[1,77,20,64],[98560,1280,64,1],null]",{},[],
15435,10318,aten::transpose,,aten::transpose,280234.74,280245.691,10.951000000000931,6.743000000016764,10.951000000000931,0,0,1,0,CPU,1161124,1161124,-1,-1,0,3,10313,1,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,77,64],[],[]]","[null,1,2]",{},[],
15436,10319,aten::as_strided,,aten::as_strided,280237.946,280242.154,4.2079999999841675,4.2079999999841675,4.2079999999841675,0,0,1,0,CPU,1161124,1161124,-1,-1,0,4,10318,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,20,77,64],[],[],[]]","[null,[1,77,20,64],[98560,1280,64,1],null]",{},[],
