step,node_id,node_n,node_name,op_name,node_kind,resource_kind,resource_id,runtime_role,device_type,device_index,thread_id,stream_id,start_ns,end_ns,duration_ns,correlation_id,linked_correlation_id,rf_id,kernel_file,has_tensor_io,compiled_graph_id,compiled_launch_id
0,k86,86,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3160106,3164645,4539,91,0,91,,1,,-1
0,k87,87,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3166528,3178020,11492,92,0,92,,1,,-1
0,k88,88,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3179282,3182087,2805,93,0,93,,1,,-1
0,k89,89,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3186295,3190874,4579,94,0,94,,1,,-1
0,k90,90,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3192757,3196655,3898,95,0,95,,1,,-1
0,k91,91,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3197777,3200692,2915,96,0,96,,1,,-1
0,k92,92,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3204620,3209118,4498,97,0,97,,1,,-1
0,k93,93,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3211011,3214849,3838,98,0,98,,1,,-1
0,k94,94,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3215961,3218946,2985,99,0,99,,1,,-1
0,k95,95,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3222834,3264471,41637,100,0,100,,1,,-1
0,k96,96,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3266716,3278297,11581,101,0,101,,1,,-1
0,k97,97,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3279600,3282716,3116,102,0,102,,1,,-1
0,k98,98,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3288086,3293055,4969,103,0,103,,1,,-1
0,k99,99,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3294948,3298926,3978,104,0,104,,1,,-1
0,k100,100,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3300048,3303014,2966,105,0,105,,1,,-1
0,k101,101,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3307201,3312191,4990,106,0,106,,1,,-1
0,k102,102,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3314074,3318052,3978,107,0,107,,1,,-1
0,k103,103,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3319174,3322029,2855,108,0,108,,1,,-1
0,k104,104,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3326097,3330615,4518,109,0,109,,1,,-1
0,k105,105,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3332499,3343088,10589,110,0,110,,1,,-1
0,k106,106,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3344351,3347206,2855,111,0,111,,1,,-1
0,k107,107,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3351414,3356193,4779,112,0,112,,1,,-1
0,k108,108,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3358077,3361934,3857,113,0,113,,1,,-1
0,k109,109,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3363036,3365931,2895,114,0,114,,1,,-1
0,k110,110,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3370059,3374407,4348,115,0,115,,1,,-1
0,k111,111,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3376301,3380198,3897,116,0,116,,1,,-1
0,k112,112,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3381290,3384115,2825,117,0,117,,1,,-1
0,k113,113,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3388223,3392661,4438,118,0,118,,1,,-1
0,k114,114,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3394575,3406878,12303,119,0,119,,1,,-1
0,k115,115,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3408100,3411036,2936,120,0,120,,1,,-1
0,k116,116,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3415444,3420092,4648,121,0,121,,1,,-1
0,k117,117,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3422006,3425863,3857,122,0,122,,1,,-1
0,k118,118,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3426995,3429941,2946,123,0,123,,1,,-1
0,k119,119,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3433928,3438527,4599,124,0,124,,1,,-1
0,k120,120,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3440390,3444338,3948,125,0,125,,1,,-1
0,k121,121,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3445450,3448295,2845,126,0,126,,1,,-1
0,k122,122,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3452172,3456771,4599,127,0,127,,1,,-1
0,k123,123,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3458655,3469555,10900,128,0,128,,1,,-1
0,k124,124,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3470827,3473803,2976,129,0,129,,1,,-1
0,k125,125,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3478161,3482820,4659,130,0,130,,1,,-1
0,k126,126,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3484733,3488661,3928,131,0,131,,1,,-1
0,k127,127,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3489843,3492758,2915,132,0,132,,1,,-1
0,k128,128,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3540227,3545166,4939,133,0,133,,1,,-1
0,k129,129,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3547170,3551298,4128,134,0,134,,1,,-1
0,k130,130,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3552440,3555426,2986,135,0,135,,1,,-1
0,k131,131,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3559804,3564282,4478,136,0,136,,1,,-1
0,k132,132,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3566166,3577256,11090,137,0,137,,1,,-1
0,k133,133,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3578519,3581574,3055,138,0,138,,1,,-1
0,k134,134,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3585903,3590712,4809,139,0,139,,1,,-1
0,k135,135,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3592675,3596703,4028,140,0,140,,1,,-1
0,k136,136,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3597815,3600760,2945,141,0,141,,1,,-1
0,k137,137,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3604798,3611500,6702,142,0,142,,1,,-1
0,k138,138,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3614676,3620427,5751,143,0,143,,1,,-1
0,k139,139,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3621659,3624655,2996,144,0,144,,1,,-1
0,k140,140,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3628973,3635145,6172,145,0,145,,1,,-1
0,k141,141,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3637729,3653699,15970,146,0,146,,1,,-1
0,k142,142,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3655142,3658629,3487,147,0,147,,1,,-1
0,k143,143,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3663748,3668737,4989,148,0,148,,1,,-1
0,k144,144,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3670711,3674659,3948,149,0,149,,1,,-1
0,k145,145,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3675811,3678786,2975,150,0,150,,1,,-1
0,k146,146,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3683255,3687943,4688,151,0,151,,1,,-1
0,k147,147,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3689837,3693915,4078,152,0,152,,1,,-1
0,k148,148,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3695077,3697892,2815,153,0,153,,1,,-1
0,k149,149,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3702150,3706809,4659,154,0,154,,1,,-1
0,k150,150,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3708712,3722468,13756,155,0,155,,1,,-1
0,k151,151,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3723700,3726626,2926,156,0,156,,1,,-1
0,k152,152,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3731144,3735863,4719,157,0,157,,1,,-1
0,k153,153,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3737777,3741994,4217,158,0,158,,1,,-1
0,k154,154,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3743137,3746292,3155,159,0,159,,1,,-1
0,k155,155,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3750380,3755059,4679,160,0,160,,1,,-1
0,k156,156,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3757033,3760980,3947,161,0,161,,1,,-1
0,k157,157,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3762102,3764847,2745,162,0,162,,1,,-1
0,k158,158,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3768785,3773443,4658,163,0,163,,1,,-1
0,k159,159,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3775297,3785566,10269,164,0,164,,1,,-1
0,k160,160,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3786808,3789694,2886,165,0,165,,1,,-1
0,k161,161,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3794022,3798640,4618,166,0,166,,1,,-1
0,k162,162,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2085893,1,2085893,3800494,3804421,3927,167,0,167,,1,,-1
