step,node_id,node_n,node_name,op_name,node_kind,resource_kind,resource_id,runtime_role,device_type,device_index,thread_id,stream_id,start_ns,end_ns,duration_ns,correlation_id,linked_correlation_id,rf_id,kernel_file,has_tensor_io,compiled_graph_id,compiled_launch_id,module_path,module_class,module_size_bytes,module_has_parameters,module_parameters_have_data,module_has_buffers,module_buffers_have_data
0,k54,54,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10544281,10550457,6176,212,57,57,,1,0,6,text_model.encoder.layers.0.self_attn.out_proj,,,,,,
0,k55,55,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,10616258,10622370,6112,221,59,,,0,0,7,text_model.encoder.layers.0,,,,,,
0,k56,56,triton_per_fused_add_native_layer_norm_view_2,triton_per_fused_add_native_layer_norm_view_2,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10623098,10624633,1535,221,59,59,c3owecnvddikvddkuq35jzvklurrezdhcy5glhuvhyf7xpqhz7wb.py,1,0,7,text_model.encoder.layers.0,,,,,,
0,k57,57,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,10677072,10677443,371,252,61,,,0,0,8,text_model.encoder.layers.0.mlp.fc1,,,,,,
0,k58,58,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,10679547,10679777,230,255,61,,,0,0,8,text_model.encoder.layers.0.mlp.fc1,,,,,,
0,k59,59,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,10679907,10685297,5390,256,61,,,0,0,8,text_model.encoder.layers.0.mlp.fc1,,,,,,
0,k60,60,void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8::Params),void cutlass::Kernel2<cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8>(cutlass_80_tensorop_bf16_s16816gemm_relu_bf16_64x64_32x6_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10688506,10697434,8928,256,61,61,,1,0,8,text_model.encoder.layers.0.mlp.fc1,,,,,,
0,k61,61,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,10763123,10769996,6873,261,63,,,0,0,9,text_model.encoder.layers.0.mlp.activation_fn,,,,,,
0,k62,62,triton_poi_fused_mul_sigmoid_view_3,triton_poi_fused_mul_sigmoid_view_3,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10775771,10776987,1216,261,63,63,ck42yl6vbjtgkulgjujepl73waf2dsxvpbv53ji22keob377zmaj.py,1,0,9,text_model.encoder.layers.0.mlp.activation_fn,,,,,,
0,k63,63,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,10820300,10827012,6712,285,65,,,0,0,10,text_model.encoder.layers.0.mlp.fc2,,,,,,
0,k64,64,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,ampere_bf16_s16816gemm_bf16_64x64_ldg8_f2f_stages_64x5_tn,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10827227,10835931,8704,285,65,65,,1,0,10,text_model.encoder.layers.0.mlp.fc2,,,,,,
0,k65,65,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,10828615,10833765,5150,287,65,,,0,0,10,text_model.encoder.layers.0.mlp.fc2,,,,,,
0,k66,66,"void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, true, true, false>(cublasLt::cublasSplitKParams<float>, __nv_bfloat16 const*, __nv_bfloat16 const*, __nv_bfloat16*, float const*, float const*, __nv_bfloat16 const*, __nv_bfloat16 const*, __nv_bfloat16*, void*, long, float*, int*)","void cublasLt::splitKreduce_kernel<32, 16, int, __nv_bfloat16, __nv_bfloat16, float, __nv_bfloat16, true, true, false>(cublasLt::cublasSplitKParams<float>, __nv_bfloat16 const*, __nv_bfloat16 const*, __nv_bfloat16*, float const*, float const*, __nv_bfloat16 const*, __nv_bfloat16 const*, __nv_bfloat16*, void*, long, float*, int*)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10836635,10838331,1696,287,65,65,,1,0,10,text_model.encoder.layers.0.mlp.fc2,,,,,,
0,k67,67,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,10898756,10904277,5521,298,67,,,0,0,11,text_model.encoder,,,,,,
0,k68,68,triton_per_fused_add_native_layer_norm_view_4,triton_per_fused_add_native_layer_norm_view_4,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10905244,10906812,1568,298,67,67,c7cexfqsb7xkc5co6a6abgfx7biftnl6jfranip2qc5x7kpb7na7.py,1,0,11,text_model.encoder,,,,,,
0,k69,69,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,10947137,10947508,371,325,69,,,0,0,12,text_model.encoder.layers.1.self_attn.q_proj,,,,,,
0,k70,70,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,10948329,10948559,230,327,69,,,0,0,12,text_model.encoder.layers.1.self_attn.q_proj,,,,,,
0,k71,71,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,10948720,10952837,4117,328,69,,,0,0,12,text_model.encoder.layers.1.self_attn.q_proj,,,,,,
0,k72,72,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,10954012,10960476,6464,328,69,69,,1,0,12,text_model.encoder.layers.1.self_attn.q_proj,,,,,,
0,k73,73,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11016026,11016286,260,357,71,,,0,0,13,text_model.encoder.layers.1.self_attn.k_proj,,,,,,
0,k74,74,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11016947,11017138,191,359,71,,,0,0,13,text_model.encoder.layers.1.self_attn.k_proj,,,,,,
0,k75,75,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,11017268,11022718,5450,360,71,,,0,0,13,text_model.encoder.layers.1.self_attn.k_proj,,,,,,
0,k76,76,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11023324,11029404,6080,360,71,71,,1,0,13,text_model.encoder.layers.1.self_attn.k_proj,,,,,,
0,k77,77,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11068574,11068734,160,389,73,,,0,0,14,text_model.encoder.layers.1.self_attn.v_proj,,,,,,
0,k78,78,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11069325,11069415,90,391,73,,,0,0,14,text_model.encoder.layers.1.self_attn.v_proj,,,,,,
0,k79,79,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,11069526,11073543,4017,392,73,,,0,0,14,text_model.encoder.layers.1.self_attn.v_proj,,,,,,
0,k80,80,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11074813,11080989,6176,392,73,73,,1,0,14,text_model.encoder.layers.1.self_attn.v_proj,,,,,,
0,k81,81,cuLaunchKernelEx,cuLaunchKernelEx,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,11130790,11135850,5060,397,75,,,0,0,15,text_model,,,,,,
0,k82,82,triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1,triton_poi_fused__scaled_dot_product_efficient_attention__to_copy_add_arange_constant_pad_nd_expand_full_lt_masked_fill_slice_transpose_unsqueeze_view_1,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11137693,11138493,800,397,75,75,chvruxchrijtmg75nmw5ze5u5qtcam4ncuj664pc2bgzh3wks62g.py,1,0,15,text_model,,,,,,
0,k83,83,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11181545,11189009,7464,79,0,79,,1,0,16,text_model,,,,,,
0,k84,84,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11199539,11228292,28753,81,0,81,,1,0,16,text_model,,,,,,
0,k85,85,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11241016,11245414,4398,83,0,83,,1,0,16,text_model,,,,,,
0,k86,86,cudaStreamIsCapturing,cudaStreamIsCapturing,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11258088,11259140,1052,405,84,,,0,0,16,text_model,,,,,,
0,k87,87,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11261695,11269139,7444,85,0,85,,1,0,16,text_model,,,,,,
0,k88,88,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11271163,11276092,4929,86,0,86,,1,0,16,text_model,,,,,,
0,k89,89,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11279418,11288415,8997,87,0,87,,1,0,16,text_model,,,,,,
0,k90,90,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11290970,11297281,6311,88,0,88,,1,0,16,text_model,,,,,,
0,k91,91,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,11298814,11306148,7334,420,84,,,0,0,16,text_model,,,,,,
0,k92,92,"fmha_cutlassF_bf16_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::bfloat16_t, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)","fmha_cutlassF_bf16_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::bfloat16_t, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11307135,11314687,7552,420,84,84,,1,0,16,text_model,,,,,,
0,k93,93,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11337196,11342536,5340,90,0,90,,1,0,16,text_model,,,,,,
0,k94,94,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11415042,11415392,350,454,92,,,0,0,17,text_model.encoder.layers.1.self_attn.out_proj,,,,,,
0,k95,95,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2286604,1,2286604,11416364,11416594,230,456,92,,,0,0,17,text_model.encoder.layers.1.self_attn.out_proj,,,,,,
0,k96,96,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,11416765,11423137,6372,457,92,,,0,0,17,text_model.encoder.layers.1.self_attn.out_proj,,,,,,
0,k97,97,void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8::Params),void cutlass::Kernel2<cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8>(cutlass_80_wmma_tensorop_bf16_s161616gemm_bf16_16x16_128x1_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,11423872,11430080,6208,457,92,92,,1,0,17,text_model.encoder.layers.1.self_attn.out_proj,,,,,,
0,k98,98,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,2286604,1,2286604,11486415,11491354,4939,466,94,,,0,0,18,text_model.encoder.layers.1,,,,,,
