step,node_id,node_n,node_name,op_name,node_kind,resource_kind,resource_id,runtime_role,device_type,device_index,thread_id,stream_id,start_ns,end_ns,duration_ns,correlation_id,linked_correlation_id,rf_id,kernel_file,has_tensor_io,compiled_graph_id,compiled_launch_id,module_path,module_class,module_size_bytes,module_has_parameters,module_parameters_have_data,module_has_buffers,module_buffers_have_data
0,k55,55,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,42979119,42988559,9440,236,59,59,,1,0,6,,,,,,,
0,k56,56,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,43233700,43249160,15460,245,61,,,0,0,7,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k57,57,triton_per_fused_add_native_layer_norm_view_2,triton_per_fused_add_native_layer_norm_view_2,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,43248272,43250448,2176,245,61,61,cu3jkzdv4hn3tqdgszmetun76rwerhzgyn2hej7zea2icxbhpfvq.py,1,0,7,,,,,,,
0,k58,58,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,43477630,43499320,21690,278,63,,,0,0,8,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k59,59,ampere_fp16_s16816gemm_fp16_128x64_ldg8_relu_f2f_stages_64x4_tn,ampere_fp16_s16816gemm_fp16_128x64_ldg8_relu_f2f_stages_64x4_tn,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,43493970,43511538,17568,278,63,63,,1,0,8,,,,,,,
0,k60,60,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,43752899,43770279,17380,284,65,,,0,0,9,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k61,61,triton_poi_fused_mul_sigmoid_view_3,triton_poi_fused_mul_sigmoid_view_3,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,43768148,43770068,1920,284,65,65,c2vrph4zvvjvqncd6mvpkxcdhkcmh6jejudqi5rqntijltke7z54.py,1,0,9,,,,,,,
0,k62,62,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,43978099,43978999,900,316,67,,,0,0,10,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k63,63,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,43982109,43995879,13770,319,67,,,0,0,10,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k64,64,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x4_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x4_tn_align8::Params),void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x4_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_128x128_32x4_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,43995093,44009525,14432,319,67,67,,1,0,10,,,,,,,
0,k65,65,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,43998539,44011829,13290,320,67,,,0,0,10,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k66,66,"void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, true, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)","void cublasLt::splitKreduce_kernel<32, 16, int, __half, __half, float, __half, true, true, false>(cublasLt::cublasSplitKParams<float>, __half const*, __half const*, __half*, float const*, float const*, __half const*, __half const*, __half*, void*, long, float*, int*)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,44011285,44013973,2688,320,67,67,,1,0,10,,,,,,,
0,k67,67,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,44279989,44296409,16420,331,69,,,0,0,11,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k68,68,triton_per_fused_add_native_layer_norm_view_4,triton_per_fused_add_native_layer_norm_view_4,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,44294519,44297111,2592,331,69,69,c27zq6cm77yfewzcczh75zfh3yacfsxoujblhk2wjh7jt6nr5nhi.py,1,0,11,,,,,,,
0,k69,69,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,44501438,44502278,840,363,71,,,0,0,12,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k70,70,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,44505069,44505549,480,366,71,,,0,0,12,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k71,71,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,44506029,44519078,13049,367,71,,,0,0,12,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k72,72,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,44518776,44528472,9696,367,71,71,,1,0,12,,,,,,,
0,k73,73,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,44727668,44728288,620,401,73,,,0,0,13,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k74,74,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,44730578,44731018,440,404,73,,,0,0,13,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k75,75,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,44731418,44743968,12550,405,73,,,0,0,13,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k76,76,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,44743866,44753274,9408,405,73,73,,1,0,13,,,,,,,
0,k77,77,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,44987958,44988688,730,439,75,,,0,0,14,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k78,78,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,44991228,44991678,450,442,75,,,0,0,14,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k79,79,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,44992138,45005048,12910,443,75,,,0,0,14,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k80,80,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,45004795,45014331,9536,443,75,75,,1,0,14,,,,,,,
0,k81,81,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,45219128,45231788,12660,448,77,,,0,0,15,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k82,82,triton_poi_fused__scaled_dot_product_efficient_attention_add_arange_constant_pad_nd_expand_le_scalar_tensor_slice_transpose_unsqueeze_view_where_1,triton_poi_fused__scaled_dot_product_efficient_attention_add_arange_constant_pad_nd_expand_le_scalar_tensor_slice_transpose_unsqueeze_view_where_1,gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,45231421,45232477,1056,448,77,77,cny7v4hkeequn2xwe3jktizw3zqlhdjthuf3clvnsi3uwdno3pwt.py,1,0,15,,,,,,,
0,k83,83,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,45467217,45491468,24251,81,0,81,,1,0,16,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k84,84,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,45524908,45542277,17369,83,0,83,,1,0,16,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k85,85,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,45591488,45608037,16549,85,0,85,,1,0,16,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k86,86,cudaStreamIsCapturing,cudaStreamIsCapturing,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,45647207,45649497,2290,456,86,,,0,0,16,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k87,87,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,45657687,45683237,25550,87,0,87,,1,0,16,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k88,88,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,45689717,45707757,18040,88,0,88,,1,0,16,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k89,89,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,45717307,45748547,31240,89,0,89,,1,0,16,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k90,90,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,45757377,45780427,23050,90,0,90,,1,0,16,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k91,91,cudaLaunchKernel,cudaLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,45783967,45801057,17090,471,86,,,0,0,16,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k92,92,"fmha_cutlassF_f16_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)","fmha_cutlassF_f16_aligned_64x64_rf_sm80(PyTorchMemEffAttention::AttentionKernel<cutlass::half_t, cutlass::arch::Sm80, true, 64, 64, 64, true, true>::Params)",gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,45799840,45810464,10624,471,86,86,,1,0,16,,,,,,,
0,k93,93,aten::as_strided,aten::as_strided,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,45878097,45897677,19580,92,0,92,,1,0,16,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k94,94,cudaDeviceGetAttribute,cudaDeviceGetAttribute,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,46178557,46179467,910,510,94,,,0,0,17,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k95,95,cudaMemsetAsync,cudaMemsetAsync,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,4140351,1,4140351,46182437,46182997,560,513,94,,,0,0,17,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k96,96,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,46183487,46198137,14650,514,94,,,0,0,17,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
0,k97,97,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_64x64_32x6_tn_align8::Params),gpu_runtime,gpu_stream,7,gpu_runtime,CUDA,0,1,7,46197635,46207203,9568,514,94,94,,1,0,17,,,,,,,
0,k98,98,cuLaunchKernel,cuLaunchKernel,cpu_leaf,cpu_thread,1,submit,CPU,4140351,1,4140351,46477376,46490967,13591,523,96,,,0,0,18,text_encoder._orig_mod,CLIPTextModel,0,0,0,0,0
