step,tensor_n,tensor_name,tensor_node_id,tensor_kind,tensor_id,storage_id,offset,numel,itemsize,tensor_size_bytes,device,dtype,shape,producer_count,consumer_count
0,64,cache_213_209,t64,CONTEXT,213,209,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
0,65,cache_216_209,t65,CONTEXT,216,209,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,66,cache_219_101,t66,CONTEXT,219,101,0,640,2,1280,cuda:0,,"[1,1,5,128]",1,2
0,67,cache_222_122,t67,CONTEXT,222,122,0,640,2,1280,cuda:0,,"[1,1,5,128]",1,2
0,68,cache_224_225,t68,CONTEXT,224,225,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,69,cache_228_128,t69,CONTEXT,228,128,0,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,70,cache_231_128_off64,t70,CONTEXT,231,128,64,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,71,cache_233_234,t71,CONTEXT,233,234,0,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,72,cache_236_237,t72,CONTEXT,236,237,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,73,cache_239_240,t73,CONTEXT,239,240,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,74,cache_242_234,t74,CONTEXT,242,234,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,75,cache_244_225,t75,CONTEXT,244,225,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,76,cache_247_134,t76,CONTEXT,247,134,0,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,77,cache_250_134_off64,t77,CONTEXT,250,134,64,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,78,cache_252_253,t78,CONTEXT,252,253,0,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,79,cache_255_256,t79,CONTEXT,255,256,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,80,cache_258_259,t80,CONTEXT,258,259,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,81,cache_261_256,t81,CONTEXT,261,256,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,82,cache_263_33,t82,CONTEXT,263,33,0,0,2,0,cpu,,[0],1,1
0,83,cache_267_33,t83,CONTEXT,267,33,0,0,2,0,cuda:0,,[0],3,4
0,84,cache_273_33,t84,CONTEXT,273,33,0,0,2,0,cpu,,[0],1,1
0,85,cache_277_33,t85,CONTEXT,277,33,0,0,2,0,cuda:0,,[0],3,4
0,86,cache_283_134,t86,CONTEXT,283,134,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,87,cache_285_225,t87,CONTEXT,285,225,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,88,cache_290_234,t88,CONTEXT,290,234,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,89,cache_293_134,t89,CONTEXT,293,134,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
0,90,cache_296_225,t90,CONTEXT,296,225,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
0,91,cache_300_128,t91,CONTEXT,300,128,0,20480,2,40960,cuda:0,,"[1,5,32,128]",2,1
0,92,cache_302_90,t92,CONTEXT,302,90,0,160,4,640,cuda:0,,"[1,32,5]",2,0
0,93,cache_302_128,t93,CONTEXT,302,128,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,94,cache_304_43,t94,CONTEXT,304,43,0,2,8,16,cuda:0,,[2],2,0
0,95,cache_304_320,t95,CONTEXT,304,320,0,16777216,2,33554432,cuda:0,,"[4096,4096]",1,1
0,96,cache_306_128,t96,CONTEXT,306,128,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,97,cache_306_307,t97,CONTEXT,306,307,0,1,8,8,cuda:0,,[],2,0
0,98,cache_309_33,t98,CONTEXT,309,33,0,0,2,0,cuda:0,,[0],2,0
0,99,cache_309_128,t99,CONTEXT,309,128,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,100,cache_312_128,t100,CONTEXT,312,128,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,101,param_319_320,t101,WEIGHT,319,320,0,16777216,2,33554432,cuda:0,,"[4096,4096]",0,32
0,102,cache_328_329,t102,CONTEXT,328,329,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,103,cache_331_329,t103,CONTEXT,331,329,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,104,cache_333_256,t104,CONTEXT,333,256,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,2
0,105,cache_337_128,t105,CONTEXT,337,128,0,20480,4,81920,cuda:0,,"[1,5,4096]",3,5
0,106,cache_342_343,t106,CONTEXT,342,343,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,107,cache_345_43,t107,CONTEXT,345,43,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,108,param_347_348,t108,WEIGHT,347,348,0,1,8,8,cpu,,[],0,1
0,109,cache_349_90,t109,CONTEXT,349,90,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,110,cache_351_143,t110,CONTEXT,351,143,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,111,cache_353_343,t111,CONTEXT,353,343,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,112,cache_357_128,t112,CONTEXT,357,128,0,20480,2,40960,cuda:0,,"[1,5,4096]",2,2
0,113,param_360_361,t113,WEIGHT,360,361,0,4096,2,8192,cuda:0,,[4096],0,32
0,114,cache_362_155,t114,CONTEXT,362,155,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,2
0,115,param_364_365,t115,WEIGHT,364,365,0,58720256,2,117440512,cuda:0,,"[14336,4096]",0,32
0,116,cache_369_365,t116,CONTEXT,369,365,0,58720256,2,117440512,cuda:0,,"[4096,14336]",1,1
0,117,cache_373_155,t117,CONTEXT,373,155,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,118,cache_375_343,t118,CONTEXT,375,343,0,71680,2,143360,cuda:0,,"[5,14336]",1,1
0,119,cache_377_343,t119,CONTEXT,377,343,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,120,cache_379_380,t120,CONTEXT,379,380,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,121,param_382_383,t121,WEIGHT,382,383,0,58720256,2,117440512,cuda:0,,"[14336,4096]",0,32
0,122,cache_387_383,t122,CONTEXT,387,383,0,58720256,2,117440512,cuda:0,,"[4096,14336]",1,1
0,123,cache_391_155,t123,CONTEXT,391,155,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,124,cache_393_343,t124,CONTEXT,393,343,0,71680,2,143360,cuda:0,,"[5,14336]",1,1
0,125,cache_395_343,t125,CONTEXT,395,343,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,126,cache_397_398,t126,CONTEXT,397,398,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,127,param_400_401,t127,WEIGHT,400,401,0,58720256,2,117440512,cuda:0,,"[4096,14336]",0,32
0,128,cache_405_401,t128,CONTEXT,405,401,0,58720256,2,117440512,cuda:0,,"[14336,4096]",1,1
0,129,cache_409_398,t129,CONTEXT,409,398,0,71680,2,143360,cuda:0,,"[5,14336]",1,1
0,130,cache_411_128,t130,CONTEXT,411,128,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,131,cache_413_128,t131,CONTEXT,413,128,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,132,cache_415_155,t132,CONTEXT,415,155,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,2
0,133,cache_419_256,t133,CONTEXT,419,256,0,20480,4,81920,cuda:0,,"[1,5,4096]",3,5
0,134,cache_424_425,t134,CONTEXT,424,425,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,135,cache_427_43,t135,CONTEXT,427,43,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,136,param_429_430,t136,WEIGHT,429,430,0,1,8,8,cpu,,[],0,1
0,137,cache_431_90,t137,CONTEXT,431,90,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,138,cache_433_143,t138,CONTEXT,433,143,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,139,cache_435_425,t139,CONTEXT,435,425,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,140,cache_439_128,t140,CONTEXT,439,128,0,20480,2,40960,cuda:0,,"[1,5,4096]",2,2
0,141,param_442_443,t141,WEIGHT,442,443,0,4096,2,8192,cuda:0,,[4096],0,32
0,142,cache_444_256,t142,CONTEXT,444,256,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,3
0,143,param_446_447,t143,WEIGHT,446,447,0,16777216,2,33554432,cuda:0,,"[4096,4096]",0,32
0,144,cache_451_447,t144,CONTEXT,451,447,0,16777216,2,33554432,cuda:0,,"[4096,4096]",1,1
0,145,cache_455_256,t145,CONTEXT,455,256,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,146,cache_457_128,t146,CONTEXT,457,128,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,147,cache_459_128,t147,CONTEXT,459,128,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,148,cache_461_128,t148,CONTEXT,461,128,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,149,cache_464_128,t149,CONTEXT,464,128,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,3
0,150,param_466_467,t150,WEIGHT,466,467,0,4194304,2,8388608,cuda:0,,"[1024,4096]",0,32
0,151,cache_471_467,t151,CONTEXT,471,467,0,4194304,2,8388608,cuda:0,,"[4096,1024]",1,2
0,152,cache_475_256,t152,CONTEXT,475,256,0,20480,2,40960,cuda:0,,"[5,4096]",1,2
0,153,cache_477_209,t153,CONTEXT,477,209,0,5120,2,10240,cuda:0,,"[5,1024]",2,1
0,154,cache_479_209,t154,CONTEXT,479,209,0,5120,2,10240,cuda:0,,"[1,5,1024]",1,1
0,155,cache_481_209,t155,CONTEXT,481,209,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
0,156,cache_484_209,t156,CONTEXT,484,209,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,3
0,157,param_486_487,t157,WEIGHT,486,487,0,4194304,2,8388608,cuda:0,,"[1024,4096]",0,32
0,158,cache_491_487,t158,CONTEXT,491,487,0,4194304,2,8388608,cuda:0,,"[4096,1024]",1,2
0,159,cache_495_256,t159,CONTEXT,495,256,0,20480,2,40960,cuda:0,,"[5,4096]",1,2
0,160,cache_497_343,t160,CONTEXT,497,343,0,5120,2,10240,cuda:0,,"[5,1024]",2,1
0,161,cache_499_343,t161,CONTEXT,499,343,0,5120,2,10240,cuda:0,,"[1,5,1024]",1,1
0,162,cache_501_343,t162,CONTEXT,501,343,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
0,163,cache_504_343,t163,CONTEXT,504,343,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,164,cache_507_101,t164,CONTEXT,507,101,0,640,2,1280,cuda:0,,"[1,1,5,128]",1,2
0,165,cache_510_122,t165,CONTEXT,510,122,0,640,2,1280,cuda:0,,"[1,1,5,128]",1,2
0,166,cache_512_237,t166,CONTEXT,512,237,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,167,cache_515_128,t167,CONTEXT,515,128,0,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,168,cache_518_128_off64,t168,CONTEXT,518,128,64,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,169,cache_520_240,t169,CONTEXT,520,240,0,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,170,cache_522_523,t170,CONTEXT,522,523,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,171,cache_525_526,t171,CONTEXT,525,526,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,172,cache_528_240,t172,CONTEXT,528,240,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,173,cache_530_237,t173,CONTEXT,530,237,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,174,cache_533_209,t174,CONTEXT,533,209,0,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,175,cache_536_209_off64,t175,CONTEXT,536,209,64,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,176,cache_538_253,t176,CONTEXT,538,253,0,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,177,cache_540_541,t177,CONTEXT,540,541,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,178,cache_543_329,t178,CONTEXT,543,329,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,179,cache_545_541,t179,CONTEXT,545,541,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,180,cache_547_33,t180,CONTEXT,547,33,0,0,2,0,cpu,,[0],1,1
0,181,cache_551_33,t181,CONTEXT,551,33,0,0,2,0,cuda:0,,[0],3,4
0,182,cache_557_33,t182,CONTEXT,557,33,0,0,2,0,cpu,,[0],1,1
0,183,cache_561_33,t183,CONTEXT,561,33,0,0,2,0,cuda:0,,[0],3,4
0,184,cache_567_209,t184,CONTEXT,567,209,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,185,cache_569_237,t185,CONTEXT,569,237,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,186,cache_574_240,t186,CONTEXT,574,240,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,187,cache_577_209,t187,CONTEXT,577,209,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
0,188,cache_580_237,t188,CONTEXT,580,237,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
0,189,cache_584_128,t189,CONTEXT,584,128,0,20480,2,40960,cuda:0,,"[1,5,32,128]",2,1
0,190,cache_586_90,t190,CONTEXT,586,90,0,160,4,640,cuda:0,,"[1,32,5]",2,0
0,191,cache_586_128,t191,CONTEXT,586,128,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,192,cache_588_43,t192,CONTEXT,588,43,0,2,8,16,cuda:0,,[2],2,0
0,193,cache_588_602,t193,CONTEXT,588,602,0,16777216,2,33554432,cuda:0,,"[4096,4096]",1,1
0,194,cache_590_128,t194,CONTEXT,590,128,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,195,cache_590_307,t195,CONTEXT,590,307,0,1,8,8,cuda:0,,[],2,0
0,196,cache_592_33,t196,CONTEXT,592,33,0,0,2,0,cuda:0,,[0],2,0
0,197,cache_592_128,t197,CONTEXT,592,128,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,198,cache_595_128,t198,CONTEXT,595,128,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,199,param_601_602,t199,WEIGHT,601,602,0,16777216,2,33554432,cuda:0,,"[4096,4096]",0,32
0,200,cache_610_611,t200,CONTEXT,610,611,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,201,cache_613_611,t201,CONTEXT,613,611,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,202,cache_615_128,t202,CONTEXT,615,128,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,2
0,203,cache_619_541,t203,CONTEXT,619,541,0,20480,4,81920,cuda:0,,"[1,5,4096]",3,5
0,204,cache_624_625,t204,CONTEXT,624,625,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,205,cache_627_43,t205,CONTEXT,627,43,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,206,param_629_630,t206,WEIGHT,629,630,0,1,8,8,cpu,,[],0,1
0,207,cache_631_90,t207,CONTEXT,631,90,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,208,cache_633_143,t208,CONTEXT,633,143,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,209,cache_635_625,t209,CONTEXT,635,625,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,210,cache_639_256,t210,CONTEXT,639,256,0,20480,2,40960,cuda:0,,"[1,5,4096]",2,2
0,211,param_642_643,t211,WEIGHT,642,643,0,4096,2,8192,cuda:0,,[4096],0,32
0,212,cache_644_541,t212,CONTEXT,644,541,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,2
0,213,param_646_647,t213,WEIGHT,646,647,0,58720256,2,117440512,cuda:0,,"[14336,4096]",0,32
0,214,cache_651_647,t214,CONTEXT,651,647,0,58720256,2,117440512,cuda:0,,"[4096,14336]",1,1
0,215,cache_655_541,t215,CONTEXT,655,541,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,216,cache_657_658,t216,CONTEXT,657,658,0,71680,2,143360,cuda:0,,"[5,14336]",1,1
0,217,cache_660_658,t217,CONTEXT,660,658,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,218,cache_662_663,t218,CONTEXT,662,663,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,219,param_665_666,t219,WEIGHT,665,666,0,58720256,2,117440512,cuda:0,,"[14336,4096]",0,32
0,220,cache_670_666,t220,CONTEXT,670,666,0,58720256,2,117440512,cuda:0,,"[4096,14336]",1,1
0,221,cache_674_541,t221,CONTEXT,674,541,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,222,cache_676_658,t222,CONTEXT,676,658,0,71680,2,143360,cuda:0,,"[5,14336]",1,1
0,223,cache_678_658,t223,CONTEXT,678,658,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,224,cache_680_681,t224,CONTEXT,680,681,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,225,param_683_684,t225,WEIGHT,683,684,0,58720256,2,117440512,cuda:0,,"[4096,14336]",0,32
0,226,cache_688_684,t226,CONTEXT,688,684,0,58720256,2,117440512,cuda:0,,"[14336,4096]",1,1
0,227,cache_692_681,t227,CONTEXT,692,681,0,71680,2,143360,cuda:0,,"[5,14336]",1,1
0,228,cache_694_256,t228,CONTEXT,694,256,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,229,cache_696_256,t229,CONTEXT,696,256,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,230,cache_698_541,t230,CONTEXT,698,541,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,2
0,231,cache_702_128,t231,CONTEXT,702,128,0,20480,4,81920,cuda:0,,"[1,5,4096]",3,5
0,232,cache_707_658,t232,CONTEXT,707,658,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,233,cache_709_43,t233,CONTEXT,709,43,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,234,param_711_712,t234,WEIGHT,711,712,0,1,8,8,cpu,,[],0,1
0,235,cache_713_90,t235,CONTEXT,713,90,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,236,cache_715_143,t236,CONTEXT,715,143,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,237,cache_717_658,t237,CONTEXT,717,658,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,238,cache_721_256,t238,CONTEXT,721,256,0,20480,2,40960,cuda:0,,"[1,5,4096]",2,2
0,239,param_724_725,t239,WEIGHT,724,725,0,4096,2,8192,cuda:0,,[4096],0,32
0,240,cache_726_128,t240,CONTEXT,726,128,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,3
0,241,param_728_729,t241,WEIGHT,728,729,0,16777216,2,33554432,cuda:0,,"[4096,4096]",0,32
0,242,cache_733_729,t242,CONTEXT,733,729,0,16777216,2,33554432,cuda:0,,"[4096,4096]",1,1
0,243,cache_737_128,t243,CONTEXT,737,128,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,244,cache_739_155,t244,CONTEXT,739,155,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,245,cache_741_155,t245,CONTEXT,741,155,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,246,cache_743_155,t246,CONTEXT,743,155,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,247,cache_746_155,t247,CONTEXT,746,155,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,3
0,248,param_748_749,t248,WEIGHT,748,749,0,4194304,2,8388608,cuda:0,,"[1024,4096]",0,32
0,249,cache_753_749,t249,CONTEXT,753,749,0,4194304,2,8388608,cuda:0,,"[4096,1024]",1,2
0,250,cache_757_128,t250,CONTEXT,757,128,0,20480,2,40960,cuda:0,,"[5,4096]",1,2
0,251,cache_759_256,t251,CONTEXT,759,256,0,5120,2,10240,cuda:0,,"[5,1024]",2,1
0,252,cache_761_256,t252,CONTEXT,761,256,0,5120,2,10240,cuda:0,,"[1,5,1024]",1,1
0,253,cache_763_256,t253,CONTEXT,763,256,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
