step,tensor_n,tensor_name,tensor_node_id,tensor_kind,tensor_id,storage_id,offset,numel,itemsize,tensor_size_bytes,device,dtype,shape,producer_count,consumer_count
0,46,param_139_30,t46,WEIGHT,139,30,0,16777216,2,33554432,cuda:0,,"[4096,4096]",0,15
0,47,cache_143_30,t47,CONTEXT,143,30,0,16777216,2,33554432,cuda:0,,"[4096,4096]",1,1
0,48,cache_147_29,t48,CONTEXT,147,29,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,49,cache_149_31,t49,CONTEXT,149,31,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,50,cache_151_31,t50,CONTEXT,151,31,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,51,cache_153_31,t51,CONTEXT,153,31,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,52,cache_156_31,t52,CONTEXT,156,31,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,3
0,53,param_158_32,t53,WEIGHT,158,32,0,4194304,2,8388608,cuda:0,,"[1024,4096]",0,15
0,54,cache_162_32,t54,CONTEXT,162,32,0,4194304,2,8388608,cuda:0,,"[4096,1024]",1,2
0,55,cache_166_29,t55,CONTEXT,166,29,0,20480,2,40960,cuda:0,,"[5,4096]",1,2
0,56,cache_168_33,t56,CONTEXT,168,33,0,5120,2,10240,cuda:0,,"[5,1024]",2,1
0,57,cache_170_33,t57,CONTEXT,170,33,0,5120,2,10240,cuda:0,,"[1,5,1024]",1,1
0,58,cache_172_33,t58,CONTEXT,172,33,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
0,59,cache_175_33,t59,CONTEXT,175,33,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,3
0,60,param_177_34,t60,WEIGHT,177,34,0,4194304,2,8388608,cuda:0,,"[1024,4096]",0,15
0,61,cache_181_34,t61,CONTEXT,181,34,0,4194304,2,8388608,cuda:0,,"[4096,1024]",1,2
0,62,cache_185_29,t62,CONTEXT,185,29,0,20480,2,40960,cuda:0,,"[5,4096]",1,2
0,63,cache_187_35,t63,CONTEXT,187,35,0,5120,2,10240,cuda:0,,"[5,1024]",2,1
0,64,cache_189_35,t64,CONTEXT,189,35,0,5120,2,10240,cuda:0,,"[1,5,1024]",1,1
0,65,cache_191_35,t65,CONTEXT,191,35,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
0,66,cache_194_35,t66,CONTEXT,194,35,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,67,cache_197_18,t67,CONTEXT,197,18,0,640,2,1280,cuda:0,,"[1,1,5,128]",1,2
0,68,cache_200_19,t68,CONTEXT,200,19,0,640,2,1280,cuda:0,,"[1,1,5,128]",1,2
0,69,cache_202_36,t69,CONTEXT,202,36,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,70,cache_205_31,t70,CONTEXT,205,31,0,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,71,cache_208_31_off64,t71,CONTEXT,208,31,64,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,72,cache_210_37,t72,CONTEXT,210,37,0,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,73,cache_212_38,t73,CONTEXT,212,38,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,74,cache_214_39,t74,CONTEXT,214,39,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,75,cache_216_40,t75,CONTEXT,216,40,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,76,cache_218_41,t76,CONTEXT,218,41,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,77,cache_221_33,t77,CONTEXT,221,33,0,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,78,cache_224_33_off64,t78,CONTEXT,224,33,64,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,79,cache_226_42,t79,CONTEXT,226,42,0,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,80,cache_228_43,t80,CONTEXT,228,43,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,81,cache_230_44,t81,CONTEXT,230,44,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,82,cache_232_45,t82,CONTEXT,232,45,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,83,cache_235_45,t83,CONTEXT,235,45,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,84,cache_238_45,t84,CONTEXT,238,45,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,85,cache_241_45,t85,CONTEXT,241,45,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,86,cache_244_45,t86,CONTEXT,244,45,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,87,cache_247_45,t87,CONTEXT,247,45,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,88,cache_250_45,t88,CONTEXT,250,45,0,20480,2,40960,cuda:0,,"[1,8,4,5,128]",1,1
0,89,cache_255_46,t89,CONTEXT,255,46,0,20480,2,40960,cuda:0,,"[1,8,4,5,128]",2,2
0,90,cache_258_46,t90,CONTEXT,258,46,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,91,cache_261_35,t91,CONTEXT,261,35,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,92,cache_264_35,t92,CONTEXT,264,35,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,93,cache_267_35,t93,CONTEXT,267,35,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,94,cache_270_35,t94,CONTEXT,270,35,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,95,cache_273_35,t95,CONTEXT,273,35,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,96,cache_276_35,t96,CONTEXT,276,35,0,20480,2,40960,cuda:0,,"[1,8,4,5,128]",1,1
0,97,cache_281_47,t97,CONTEXT,281,47,0,20480,2,40960,cuda:0,,"[1,8,4,5,128]",2,2
0,98,cache_284_47,t98,CONTEXT,284,47,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,99,cache_289_48,t99,CONTEXT,289,48,0,20480,2,40960,cuda:0,,"[1,32,5,128]",2,2
0,100,cache_295_48,t100,CONTEXT,295,48,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,101,cache_298_46,t101,CONTEXT,298,46,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,102,cache_301_47,t102,CONTEXT,301,47,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,103,cache_305_49,t103,CONTEXT,305,49,0,20480,2,40960,cuda:0,,"[1,5,32,128]",2,1
0,104,cache_307_50,t104,CONTEXT,307,50,0,160,4,640,cuda:0,,"[1,32,5]",2,0
0,105,cache_307_53,t105,CONTEXT,307,53,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,106,cache_309_51,t106,CONTEXT,309,51,0,2,8,16,cuda:0,,[2],2,0
0,107,cache_309_54,t107,CONTEXT,309,54,0,16777216,2,33554432,cuda:0,,"[4096,4096]",1,1
0,108,cache_311_52,t108,CONTEXT,311,52,0,1,8,8,cuda:0,,[],2,0
0,109,cache_311_53,t109,CONTEXT,311,53,0,20480,2,40960,cuda:0,,"[1,5,32,128]",2,2
0,110,cache_313_5,t110,CONTEXT,313,5,0,0,2,0,cuda:0,,[0],2,0
0,111,cache_313_49,t111,CONTEXT,313,49,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,112,cache_316_49,t112,CONTEXT,316,49,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,113,param_328_54,t113,WEIGHT,328,54,0,16777216,2,33554432,cuda:0,,"[4096,4096]",0,15
0,114,cache_335_53,t114,CONTEXT,335,53,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,115,cache_337_55,t115,CONTEXT,337,55,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,116,cache_339_55,t116,CONTEXT,339,55,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,117,cache_341_56,t117,CONTEXT,341,56,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,2
0,118,cache_345_57,t118,CONTEXT,345,57,0,20480,4,81920,cuda:0,,"[1,5,4096]",3,5
0,119,cache_350_58,t119,CONTEXT,350,58,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,120,cache_352_59,t120,CONTEXT,352,59,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,121,param_354_60,t121,WEIGHT,354,60,0,1,8,8,cpu,,[],0,1
0,122,cache_355_61,t122,CONTEXT,355,61,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,123,cache_357_62,t123,CONTEXT,357,62,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,124,cache_359_63,t124,CONTEXT,359,63,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,125,cache_363_64,t125,CONTEXT,363,64,0,20480,2,40960,cuda:0,,"[1,5,4096]",2,2
0,126,param_366_65,t126,WEIGHT,366,65,0,4096,2,8192,cuda:0,,[4096],0,15
0,127,cache_367_66,t127,CONTEXT,367,66,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,2
0,128,param_369_67,t128,WEIGHT,369,67,0,58720256,2,117440512,cuda:0,,"[14336,4096]",0,15
0,129,cache_373_67,t129,CONTEXT,373,67,0,58720256,2,117440512,cuda:0,,"[4096,14336]",1,1
0,130,cache_377_66,t130,CONTEXT,377,66,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,131,cache_379_68,t131,CONTEXT,379,68,0,71680,2,143360,cuda:0,,"[5,14336]",1,1
0,132,cache_381_68,t132,CONTEXT,381,68,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,133,cache_383_69,t133,CONTEXT,383,69,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,134,param_385_70,t134,WEIGHT,385,70,0,58720256,2,117440512,cuda:0,,"[14336,4096]",0,15
0,135,cache_389_70,t135,CONTEXT,389,70,0,58720256,2,117440512,cuda:0,,"[4096,14336]",1,1
0,136,cache_393_66,t136,CONTEXT,393,66,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,137,cache_395_71,t137,CONTEXT,395,71,0,71680,2,143360,cuda:0,,"[5,14336]",1,1
0,138,cache_397_71,t138,CONTEXT,397,71,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,139,cache_399_72,t139,CONTEXT,399,72,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,140,param_401_73,t140,WEIGHT,401,73,0,58720256,2,117440512,cuda:0,,"[4096,14336]",0,15
0,141,cache_405_73,t141,CONTEXT,405,73,0,58720256,2,117440512,cuda:0,,"[14336,4096]",1,1
0,142,cache_409_72,t142,CONTEXT,409,72,0,71680,2,143360,cuda:0,,"[5,14336]",1,1
0,143,cache_411_74,t143,CONTEXT,411,74,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,144,cache_413_74,t144,CONTEXT,413,74,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,145,cache_415_75,t145,CONTEXT,415,75,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,2
0,146,cache_419_76,t146,CONTEXT,419,76,0,20480,4,81920,cuda:0,,"[1,5,4096]",3,5
0,147,cache_424_77,t147,CONTEXT,424,77,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,148,cache_426_78,t148,CONTEXT,426,78,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,149,param_428_79,t149,WEIGHT,428,79,0,1,8,8,cpu,,[],0,1
0,150,cache_429_80,t150,CONTEXT,429,80,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,151,cache_431_81,t151,CONTEXT,431,81,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,152,cache_433_82,t152,CONTEXT,433,82,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,153,cache_437_83,t153,CONTEXT,437,83,0,20480,2,40960,cuda:0,,"[1,5,4096]",2,2
0,154,param_440_84,t154,WEIGHT,440,84,0,4096,2,8192,cuda:0,,[4096],0,15
0,155,cache_441_85,t155,CONTEXT,441,85,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,3
0,156,param_443_86,t156,WEIGHT,443,86,0,16777216,2,33554432,cuda:0,,"[4096,4096]",0,15
0,157,cache_447_86,t157,CONTEXT,447,86,0,16777216,2,33554432,cuda:0,,"[4096,4096]",1,1
0,158,cache_451_85,t158,CONTEXT,451,85,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,159,cache_453_87,t159,CONTEXT,453,87,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,160,cache_455_87,t160,CONTEXT,455,87,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,161,cache_457_87,t161,CONTEXT,457,87,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,162,cache_460_87,t162,CONTEXT,460,87,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,3
0,163,param_462_88,t163,WEIGHT,462,88,0,4194304,2,8388608,cuda:0,,"[1024,4096]",0,15
0,164,cache_466_88,t164,CONTEXT,466,88,0,4194304,2,8388608,cuda:0,,"[4096,1024]",1,2
0,165,cache_470_85,t165,CONTEXT,470,85,0,20480,2,40960,cuda:0,,"[5,4096]",1,2
0,166,cache_472_89,t166,CONTEXT,472,89,0,5120,2,10240,cuda:0,,"[5,1024]",2,1
0,167,cache_474_89,t167,CONTEXT,474,89,0,5120,2,10240,cuda:0,,"[1,5,1024]",1,1
0,168,cache_476_89,t168,CONTEXT,476,89,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
0,169,cache_479_89,t169,CONTEXT,479,89,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,3
0,170,param_481_90,t170,WEIGHT,481,90,0,4194304,2,8388608,cuda:0,,"[1024,4096]",0,15
0,171,cache_485_90,t171,CONTEXT,485,90,0,4194304,2,8388608,cuda:0,,"[4096,1024]",1,2
0,172,cache_489_85,t172,CONTEXT,489,85,0,20480,2,40960,cuda:0,,"[5,4096]",1,2
0,173,cache_491_91,t173,CONTEXT,491,91,0,5120,2,10240,cuda:0,,"[5,1024]",2,1
0,174,cache_493_91,t174,CONTEXT,493,91,0,5120,2,10240,cuda:0,,"[1,5,1024]",1,1
0,175,cache_495_91,t175,CONTEXT,495,91,0,5120,2,10240,cuda:0,,"[1,5,8,128]",1,1
0,176,cache_498_91,t176,CONTEXT,498,91,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,177,cache_501_18,t177,CONTEXT,501,18,0,640,2,1280,cuda:0,,"[1,1,5,128]",1,2
0,178,cache_504_19,t178,CONTEXT,504,19,0,640,2,1280,cuda:0,,"[1,1,5,128]",1,2
0,179,cache_506_92,t179,CONTEXT,506,92,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,180,cache_509_87,t180,CONTEXT,509,87,0,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,181,cache_512_87_off64,t181,CONTEXT,512,87,64,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,182,cache_514_93,t182,CONTEXT,514,93,0,10240,2,20480,cuda:0,,"[1,32,5,64]",1,1
0,183,cache_516_94,t183,CONTEXT,516,94,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,184,cache_518_95,t184,CONTEXT,518,95,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,185,cache_520_96,t185,CONTEXT,520,96,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,186,cache_522_97,t186,CONTEXT,522,97,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,187,cache_525_89,t187,CONTEXT,525,89,0,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,188,cache_528_89_off64,t188,CONTEXT,528,89,64,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,189,cache_530_98,t189,CONTEXT,530,98,0,2560,2,5120,cuda:0,,"[1,8,5,64]",1,1
0,190,cache_532_99,t190,CONTEXT,532,99,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,191,cache_534_100,t191,CONTEXT,534,100,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,192,cache_536_101,t192,CONTEXT,536,101,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,193,cache_539_101,t193,CONTEXT,539,101,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,194,cache_542_101,t194,CONTEXT,542,101,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,195,cache_545_101,t195,CONTEXT,545,101,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,196,cache_548_101,t196,CONTEXT,548,101,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,197,cache_551_101,t197,CONTEXT,551,101,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,198,cache_554_101,t198,CONTEXT,554,101,0,20480,2,40960,cuda:0,,"[1,8,4,5,128]",1,1
0,199,cache_559_102,t199,CONTEXT,559,102,0,20480,2,40960,cuda:0,,"[1,8,4,5,128]",2,2
0,200,cache_562_102,t200,CONTEXT,562,102,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,201,cache_565_91,t201,CONTEXT,565,91,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,202,cache_568_91,t202,CONTEXT,568,91,0,5120,2,10240,cuda:0,,"[1,8,5,128]",1,1
0,203,cache_571_91,t203,CONTEXT,571,91,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,204,cache_574_91,t204,CONTEXT,574,91,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,205,cache_577_91,t205,CONTEXT,577,91,0,5120,2,10240,cuda:0,,"[1,8,1,5,128]",1,1
0,206,cache_580_91,t206,CONTEXT,580,91,0,20480,2,40960,cuda:0,,"[1,8,4,5,128]",1,1
0,207,cache_585_103,t207,CONTEXT,585,103,0,20480,2,40960,cuda:0,,"[1,8,4,5,128]",2,2
0,208,cache_588_103,t208,CONTEXT,588,103,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,209,cache_593_104,t209,CONTEXT,593,104,0,20480,2,40960,cuda:0,,"[1,32,5,128]",2,2
0,210,cache_599_104,t210,CONTEXT,599,104,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,211,cache_602_102,t211,CONTEXT,602,102,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,212,cache_605_103,t212,CONTEXT,605,103,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,213,cache_609_105,t213,CONTEXT,609,105,0,20480,2,40960,cuda:0,,"[1,5,32,128]",2,1
0,214,cache_611_106,t214,CONTEXT,611,106,0,160,4,640,cuda:0,,"[1,32,5]",2,0
0,215,cache_611_109,t215,CONTEXT,611,109,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,216,cache_613_107,t216,CONTEXT,613,107,0,2,8,16,cuda:0,,[2],2,0
0,217,cache_613_110,t217,CONTEXT,613,110,0,16777216,2,33554432,cuda:0,,"[4096,4096]",1,1
0,218,cache_615_108,t218,CONTEXT,615,108,0,1,8,8,cuda:0,,[],2,0
0,219,cache_615_109,t219,CONTEXT,615,109,0,20480,2,40960,cuda:0,,"[1,5,32,128]",2,2
0,220,cache_617_5,t220,CONTEXT,617,5,0,0,2,0,cuda:0,,[0],2,0
0,221,cache_617_105,t221,CONTEXT,617,105,0,20480,2,40960,cuda:0,,"[1,5,32,128]",1,1
0,222,cache_620_105,t222,CONTEXT,620,105,0,20480,2,40960,cuda:0,,"[1,32,5,128]",1,1
0,223,param_631_110,t223,WEIGHT,631,110,0,16777216,2,33554432,cuda:0,,"[4096,4096]",0,15
0,224,cache_638_109,t224,CONTEXT,638,109,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,225,cache_640_111,t225,CONTEXT,640,111,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,226,cache_642_111,t226,CONTEXT,642,111,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,1
0,227,cache_644_112,t227,CONTEXT,644,112,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,2
0,228,cache_648_113,t228,CONTEXT,648,113,0,20480,4,81920,cuda:0,,"[1,5,4096]",3,5
0,229,cache_653_114,t229,CONTEXT,653,114,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,230,cache_655_115,t230,CONTEXT,655,115,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,231,param_657_116,t231,WEIGHT,657,116,0,1,8,8,cpu,,[],0,1
0,232,cache_658_117,t232,CONTEXT,658,117,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,233,cache_660_118,t233,CONTEXT,660,118,0,5,4,20,cuda:0,,"[1,5,1]",1,1
0,234,cache_662_119,t234,CONTEXT,662,119,0,20480,4,81920,cuda:0,,"[1,5,4096]",1,1
0,235,cache_666_120,t235,CONTEXT,666,120,0,20480,2,40960,cuda:0,,"[1,5,4096]",2,2
0,236,param_669_121,t236,WEIGHT,669,121,0,4096,2,8192,cuda:0,,[4096],0,15
0,237,cache_670_122,t237,CONTEXT,670,122,0,20480,2,40960,cuda:0,,"[1,5,4096]",1,2
0,238,param_672_123,t238,WEIGHT,672,123,0,58720256,2,117440512,cuda:0,,"[14336,4096]",0,15
0,239,cache_676_123,t239,CONTEXT,676,123,0,58720256,2,117440512,cuda:0,,"[4096,14336]",1,1
0,240,cache_680_122,t240,CONTEXT,680,122,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,241,cache_682_124,t241,CONTEXT,682,124,0,71680,2,143360,cuda:0,,"[5,14336]",1,1
0,242,cache_684_124,t242,CONTEXT,684,124,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,243,cache_686_125,t243,CONTEXT,686,125,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,244,param_688_126,t244,WEIGHT,688,126,0,58720256,2,117440512,cuda:0,,"[14336,4096]",0,15
0,245,cache_692_126,t245,CONTEXT,692,126,0,58720256,2,117440512,cuda:0,,"[4096,14336]",1,1
0,246,cache_696_122,t246,CONTEXT,696,122,0,20480,2,40960,cuda:0,,"[5,4096]",1,1
0,247,cache_698_127,t247,CONTEXT,698,127,0,71680,2,143360,cuda:0,,"[5,14336]",1,1
0,248,cache_700_127,t248,CONTEXT,700,127,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,249,cache_702_128,t249,CONTEXT,702,128,0,71680,2,143360,cuda:0,,"[1,5,14336]",1,1
0,250,param_704_129,t250,WEIGHT,704,129,0,58720256,2,117440512,cuda:0,,"[4096,14336]",0,15
