event_index,id,name,overload_name,trace_name,start_us,end_us,duration_us,self_cpu_time_total_us,cpu_time_total_us,self_device_time_total_us,device_time_total_us,thread,fwd_thread,device_type,device_index,device_resource_id,node_id,sequence_nr,scope,depth,cpu_parent_id,cpu_children,kernel_count,kernel_names,kernel_durations_us,is_async,is_remote,is_legacy,is_user_annotation,flops,cpu_memory_usage,self_cpu_memory_usage,device_memory_usage,self_device_memory_usage,input_shapes,concrete_inputs,kwinputs,stack,metadata_json
10,11,detach_,,detach_,593.32,595.323,2.002999999999929,2.002999999999929,2.002999999999929,0,0,1,0,CPU,2294578,2294578,-1,-1,0,2,10,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[1,5]]",[null],{},[],
11,12,aten::to,,aten::to,618.016,1976.185,1358.1689999999999,11.18100000000004,1358.1689999999999,0.0,0.35200000000008913,1,0,CPU,2294578,2294578,-1,0,0,1,1,1,0,[],[],False,False,False,False,0,0,0,512,0,"[[1,5],[],[],[],[],[],[],[]]","[null,4,0,null,null,false,false,null]",{},[],
12,13,aten::_to_copy,,aten::_to_copy,623.035,1970.023,1346.9879999999998,23.802999999999884,1346.9879999999998,0.0,0.35200000000008913,1,0,CPU,2294578,2294578,-1,0,0,2,12,2,0,[],[],False,False,False,False,0,0,0,512,0,"[[1,5],[],[],[],[],[],[]]","[null,4,0,null,null,false,null]",{},[],
13,14,aten::empty_strided,,aten::empty_strided,633.264,1920.541,1287.277,1287.277,1287.277,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,13,0,0,[],[],False,False,False,False,0,0,0,512,512,"[[],[],[],[],[],[]]","[[1,5],[5,1],4,0,null,false]",{},[],
14,15,aten::copy_,,aten::copy_,1927.874,1963.782,35.9079999999999,15.8599999999999,35.9079999999999,0.35200000000008913,0.35200000000008913,1,0,CPU,2294578,2294578,-1,-1,0,3,13,3,1,"[""Memcpy HtoD (Pageable -> Device)""]",[0.35200000000008913],False,False,False,False,0,0,0,0,0,"[[1,5],[1,5],[]]","[null,null,false]",{},[],
15,12,cudaStreamIsCapturing,,cudaStreamIsCapturing,1934.617,1935.849,1.231999999999971,1.231999999999971,1.231999999999971,0,0,1,0,CPU,2294578,2294578,-1,-1,0,4,15,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
16,14,cudaMemcpyAsync,,cudaMemcpyAsync,1936.941,1948.373,11.432000000000016,11.432000000000016,11.432000000000016,0,0,1,0,CPU,2294578,2294578,-1,-1,0,4,15,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
17,15,cudaStreamSynchronize,,cudaStreamSynchronize,1948.944,1956.328,7.3840000000000146,7.3840000000000146,7.3840000000000146,0,0,1,0,CPU,2294578,2294578,-1,-1,0,4,15,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
18,1,llama_run,,llama_run,1954.272,587741.638,585787.366,0,0,585787.366,585787.366,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,True,0,0,0,0,0,[],[],{},[],
19,14,Memcpy HtoD (Pageable -> Device),,Memcpy HtoD (Pageable -> Device),1954.272,1954.624,0.35200000000008913,0,0,0.35200000000008913,0.35200000000008913,1,0,CUDA,0,7,-1,-1,0,0,,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
20,16,TorchDynamo Cache Lookup,,TorchDynamo Cache Lookup,2059.551,2189.413,129.86200000000008,129.86200000000008,129.86200000000008,0,0,1,0,CPU,2294578,2294578,-1,-1,0,1,1,0,0,[],[],False,False,False,False,0,0,0,0,0,[],[],{},[],
21,17,Torch-Compiled Region: 0/0,,Torch-Compiled Region: 0/0,2191.157,41283.725,39092.568,167.21199999999953,39092.568,0.0,8006.004999999996,1,0,CPU,2294578,2294578,-1,-1,0,1,1,3,0,[],[],False,False,False,False,0,0,-464,1856000,0,[],[],{},[],
22,18,Pregraph bytecode,,Pregraph bytecode,2209.872,3548.073,1338.201,483.68899999999394,1338.201,0,0,1,0,CPU,2294578,2294578,-1,-1,0,2,17,174,0,[],[],False,False,False,False,0,464,0,0,0,[],[],{},[],
23,19,aten::empty,,aten::empty,2229.128,2238.635,9.507000000000062,9.507000000000062,9.507000000000062,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
24,20,aten::to,,aten::to,2242.092,2261.729,19.636999999999716,19.636999999999716,19.636999999999716,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
25,21,aten::lift_fresh,,aten::lift_fresh,2263.692,2267.409,3.7170000000000982,3.7170000000000982,3.7170000000000982,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
26,22,aten::empty,,aten::empty,2275.184,2280.824,5.639999999999873,5.639999999999873,5.639999999999873,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
27,23,aten::to,,aten::to,2283.038,2287.417,4.378999999999905,4.378999999999905,4.378999999999905,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
28,24,aten::lift_fresh,,aten::lift_fresh,2288.659,2291.695,3.036000000000058,3.036000000000058,3.036000000000058,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
29,25,aten::empty,,aten::empty,2296.724,2301.533,4.808999999999742,4.808999999999742,4.808999999999742,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
30,26,aten::to,,aten::to,2303.517,2307.594,4.0770000000002256,4.0770000000002256,4.0770000000002256,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
31,27,aten::lift_fresh,,aten::lift_fresh,2308.817,2311.782,2.9650000000001455,2.9650000000001455,2.9650000000001455,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
32,28,aten::empty,,aten::empty,2316.351,2321.039,4.688000000000102,4.688000000000102,4.688000000000102,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
33,29,aten::to,,aten::to,2322.993,2333.974,10.981000000000222,10.981000000000222,10.981000000000222,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
34,30,aten::lift_fresh,,aten::lift_fresh,2335.246,2338.181,2.9349999999999454,2.9349999999999454,2.9349999999999454,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
35,31,aten::empty,,aten::empty,2343.041,2347.88,4.838999999999942,4.838999999999942,4.838999999999942,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
36,32,aten::to,,aten::to,2349.853,2353.781,3.9279999999998836,3.9279999999998836,3.9279999999998836,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
37,33,aten::lift_fresh,,aten::lift_fresh,2354.923,2357.758,2.8350000000000364,2.8350000000000364,2.8350000000000364,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
38,34,aten::empty,,aten::empty,2362.246,2366.885,4.639000000000124,4.639000000000124,4.639000000000124,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
39,35,aten::to,,aten::to,2368.809,2372.806,3.9969999999998436,3.9969999999998436,3.9969999999998436,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
40,36,aten::lift_fresh,,aten::lift_fresh,2373.968,2376.914,2.9460000000003674,2.9460000000003674,2.9460000000003674,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
41,37,aten::empty,,aten::empty,2381.142,2385.77,4.628000000000156,4.628000000000156,4.628000000000156,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
42,38,aten::to,,aten::to,2387.674,2398.154,10.480000000000018,10.480000000000018,10.480000000000018,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
43,39,aten::lift_fresh,,aten::lift_fresh,2399.376,2402.291,2.9149999999999636,2.9149999999999636,2.9149999999999636,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
44,40,aten::empty,,aten::empty,2407.18,2411.929,4.749000000000251,4.749000000000251,4.749000000000251,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
45,41,aten::to,,aten::to,2413.863,2417.81,3.9470000000001164,3.9470000000001164,3.9470000000001164,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
46,42,aten::lift_fresh,,aten::lift_fresh,2418.962,2421.898,2.936000000000149,2.936000000000149,2.936000000000149,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
47,43,aten::empty,,aten::empty,2426.076,2430.674,4.597999999999956,4.597999999999956,4.597999999999956,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
48,44,aten::to,,aten::to,2432.568,2436.485,3.9169999999999163,3.9169999999999163,3.9169999999999163,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
49,45,aten::lift_fresh,,aten::lift_fresh,2437.627,2440.553,2.925999999999931,2.925999999999931,2.925999999999931,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
50,46,aten::empty,,aten::empty,2444.681,2449.239,4.557999999999993,4.557999999999993,4.557999999999993,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
51,47,aten::to,,aten::to,2451.133,2465.179,14.046000000000276,14.046000000000276,14.046000000000276,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
52,48,aten::lift_fresh,,aten::lift_fresh,2466.451,2469.407,2.956000000000131,2.956000000000131,2.956000000000131,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
53,49,aten::empty,,aten::empty,2474.376,2479.145,4.768999999999778,4.768999999999778,4.768999999999778,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
54,50,aten::to,,aten::to,2481.119,2485.216,4.096999999999753,4.096999999999753,4.096999999999753,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
55,51,aten::lift_fresh,,aten::lift_fresh,2486.338,2489.154,2.8159999999998035,2.8159999999998035,2.8159999999998035,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
56,52,aten::empty,,aten::empty,2493.662,2498.591,4.929000000000087,4.929000000000087,4.929000000000087,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
57,53,aten::to,,aten::to,2500.495,2504.432,3.936999999999898,3.936999999999898,3.936999999999898,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
58,54,aten::lift_fresh,,aten::lift_fresh,2505.564,2508.42,2.856000000000222,2.856000000000222,2.856000000000222,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
59,55,aten::empty,,aten::empty,2512.678,2517.346,4.66800000000012,4.66800000000012,4.66800000000012,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
60,56,aten::to,,aten::to,2519.26,2530.942,11.681999999999789,11.681999999999789,11.681999999999789,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
61,57,aten::lift_fresh,,aten::lift_fresh,2532.204,2535.26,3.05600000000004,3.05600000000004,3.05600000000004,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
62,58,aten::empty,,aten::empty,2540.119,2545.519,5.399999999999636,5.399999999999636,5.399999999999636,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
63,59,aten::to,,aten::to,2547.513,2551.701,4.188000000000102,4.188000000000102,4.188000000000102,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
64,60,aten::lift_fresh,,aten::lift_fresh,2552.883,2556.039,3.156000000000404,3.156000000000404,3.156000000000404,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
65,61,aten::empty,,aten::empty,2560.397,2565.316,4.918999999999869,4.918999999999869,4.918999999999869,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
66,62,aten::to,,aten::to,2567.23,2571.277,4.0470000000000255,4.0470000000000255,4.0470000000000255,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
67,63,aten::lift_fresh,,aten::lift_fresh,2572.439,2575.425,2.986000000000331,2.986000000000331,2.986000000000331,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
68,64,aten::empty,,aten::empty,2579.803,2584.552,4.749000000000251,4.749000000000251,4.749000000000251,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
69,65,aten::to,,aten::to,2586.476,2596.985,10.509000000000015,10.509000000000015,10.509000000000015,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
70,66,aten::lift_fresh,,aten::lift_fresh,2598.268,2601.283,3.0149999999998727,3.0149999999998727,3.0149999999998727,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
71,67,aten::empty,,aten::empty,2606.223,2611.001,4.778000000000247,4.778000000000247,4.778000000000247,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
72,68,aten::to,,aten::to,2613.316,2620.419,7.1030000000000655,7.1030000000000655,7.1030000000000655,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
73,69,aten::lift_fresh,,aten::lift_fresh,2622.403,2627.893,5.4900000000002365,5.4900000000002365,5.4900000000002365,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
74,70,aten::empty,,aten::empty,2635.818,2643.753,7.934999999999945,7.934999999999945,7.934999999999945,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
75,71,aten::to,,aten::to,2646.247,2650.475,4.2280000000000655,4.2280000000000655,4.2280000000000655,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
76,72,aten::lift_fresh,,aten::lift_fresh,2651.718,2654.713,2.9950000000003456,2.9950000000003456,2.9950000000003456,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
77,73,aten::empty,,aten::empty,2659.923,2664.752,4.829000000000178,4.829000000000178,4.829000000000178,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
78,74,aten::to,,aten::to,2666.696,2679.059,12.363000000000284,12.363000000000284,12.363000000000284,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
79,75,aten::lift_fresh,,aten::lift_fresh,2680.331,2683.367,3.036000000000058,3.036000000000058,3.036000000000058,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
80,76,aten::empty,,aten::empty,2688.236,2693.145,4.9090000000001055,4.9090000000001055,4.9090000000001055,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
81,77,aten::to,,aten::to,2695.079,2699.226,4.1469999999999345,4.1469999999999345,4.1469999999999345,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
82,78,aten::lift_fresh,,aten::lift_fresh,2700.348,2703.224,2.8760000000002037,2.8760000000002037,2.8760000000002037,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
83,79,aten::empty,,aten::empty,2707.672,2712.501,4.829000000000178,4.829000000000178,4.829000000000178,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
84,80,aten::to,,aten::to,2714.395,2718.422,4.027000000000044,4.027000000000044,4.027000000000044,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
85,81,aten::lift_fresh,,aten::lift_fresh,2719.544,2722.46,2.9160000000001673,2.9160000000001673,2.9160000000001673,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
86,82,aten::empty,,aten::empty,2727.309,2731.877,4.567999999999756,4.567999999999756,4.567999999999756,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
87,83,aten::to,,aten::to,2733.781,2745.593,11.811999999999898,11.811999999999898,11.811999999999898,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
88,84,aten::lift_fresh,,aten::lift_fresh,2746.855,2749.881,3.02599999999984,3.02599999999984,3.02599999999984,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
89,85,aten::empty,,aten::empty,2754.61,2759.439,4.8289999999997235,4.8289999999997235,4.8289999999997235,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
90,86,aten::to,,aten::to,2761.383,2765.38,3.9970000000002983,3.9970000000002983,3.9970000000002983,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
91,87,aten::lift_fresh,,aten::lift_fresh,2766.482,2769.428,2.9459999999999127,2.9459999999999127,2.9459999999999127,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
92,88,aten::empty,,aten::empty,2774.036,2778.795,4.7590000000000146,4.7590000000000146,4.7590000000000146,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
93,89,aten::to,,aten::to,2780.699,2784.706,4.007000000000062,4.007000000000062,4.007000000000062,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,"[[],[],[],[],[],[]]","[null,null,7,false,false,null]",{},[],
94,90,aten::lift_fresh,,aten::lift_fresh,2785.808,2788.774,2.9659999999998945,2.9659999999998945,2.9659999999998945,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,0,0,0,0,[[]],[null],{},[],
95,91,aten::empty,,aten::empty,2793.322,2797.951,4.628999999999905,4.628999999999905,4.628999999999905,0,0,1,0,CPU,2294578,2294578,-1,-1,0,3,18,0,0,[],[],False,False,False,False,0,8,8,0,0,"[[],[],[],[],[],[]]","[[],7,0,null,false,null]",{},[],
