step,node_id,node_n,node_name,op_name,node_kind,resource_kind,resource_id,runtime_role,device_type,device_index,thread_id,stream_id,start_ns,end_ns,duration_ns,correlation_id,linked_correlation_id,rf_id,kernel_file,has_tensor_io,compiled_graph_id,compiled_launch_id,module_path,module_class,module_size_bytes,module_has_parameters,module_parameters_have_data,module_has_buffers,module_buffers_have_data
0,k80,80,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,2967079,2972059,4980,85,0,85,,1,,-1,,,,,,,
0,k81,81,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,2974543,2978811,4268,86,0,86,,1,,-1,,,,,,,
0,k82,82,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,2980004,2983129,3125,87,0,87,,1,,-1,,,,,,,
0,k83,83,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,2988269,2993138,4869,88,0,88,,1,,-1,,,,,,,
0,k84,84,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,2995192,2999280,4088,89,0,89,,1,,-1,,,,,,,
0,k85,85,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3000682,3003718,3036,90,0,90,,1,,-1,,,,,,,
0,k86,86,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3008858,3013697,4839,91,0,91,,1,,-1,,,,,,,
0,k87,87,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3015680,3027062,11382,92,0,92,,1,,-1,,,,,,,
0,k88,88,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3028344,3031420,3076,93,0,93,,1,,-1,,,,,,,
0,k89,89,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3036579,3041569,4990,94,0,94,,1,,-1,,,,,,,
0,k90,90,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3043592,3047580,3988,95,0,95,,1,,-1,,,,,,,
0,k91,91,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3048802,3051828,3026,96,0,96,,1,,-1,,,,,,,
0,k92,92,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3057028,3061746,4718,97,0,97,,1,,-1,,,,,,,
0,k93,93,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3063730,3067738,4008,98,0,98,,1,,-1,,,,,,,
0,k94,94,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3069070,3072196,3126,99,0,99,,1,,-1,,,,,,,
0,k95,95,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3076604,3081423,4819,100,0,100,,1,,-1,,,,,,,
0,k96,96,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3083427,3095039,11612,101,0,101,,1,,-1,,,,,,,
0,k97,97,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3096301,3099387,3086,102,0,102,,1,,-1,,,,,,,
0,k98,98,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3104536,3109446,4910,103,0,103,,1,,-1,,,,,,,
0,k99,99,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3111590,3115667,4077,104,0,104,,1,,-1,,,,,,,
0,k100,100,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3116819,3119925,3106,105,0,105,,1,,-1,,,,,,,
0,k101,101,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3124814,3129914,5100,106,0,106,,1,,-1,,,,,,,
0,k102,102,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3131888,3135965,4077,107,0,107,,1,,-1,,,,,,,
0,k103,103,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3137157,3140113,2956,108,0,108,,1,,-1,,,,,,,
0,k104,104,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3144491,3149070,4579,109,0,109,,1,,-1,,,,,,,
0,k105,105,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3151073,3161403,10330,110,0,110,,1,,-1,,,,,,,
0,k106,106,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3162665,3165711,3046,111,0,111,,1,,-1,,,,,,,
0,k107,107,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3170309,3175068,4759,112,0,112,,1,,-1,,,,,,,
0,k108,108,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3177032,3181100,4068,113,0,113,,1,,-1,,,,,,,
0,k109,109,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3182292,3185327,3035,114,0,114,,1,,-1,,,,,,,
0,k110,110,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3189776,3194404,4628,115,0,115,,1,,-1,,,,,,,
0,k111,111,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3196318,3200255,3937,116,0,116,,1,,-1,,,,,,,
0,k112,112,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3201428,3204493,3065,117,0,117,,1,,-1,,,,,,,
0,k113,113,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3209753,3214602,4849,118,0,118,,1,,-1,,,,,,,
0,k114,114,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3216576,3228779,12203,119,0,119,,1,,-1,,,,,,,
0,k115,115,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3230061,3233117,3056,120,0,120,,1,,-1,,,,,,,
0,k116,116,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3238076,3242915,4839,121,0,121,,1,,-1,,,,,,,
0,k117,117,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3244919,3248896,3977,122,0,122,,1,,-1,,,,,,,
0,k118,118,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3250389,3253315,2926,123,0,123,,1,,-1,,,,,,,
0,k119,119,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3257813,3262742,4929,124,0,124,,1,,-1,,,,,,,
0,k120,120,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3264776,3268994,4218,125,0,125,,1,,-1,,,,,,,
0,k121,121,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3270156,3273202,3046,126,0,126,,1,,-1,,,,,,,
0,k122,122,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3277810,3282479,4669,127,0,127,,1,,-1,,,,,,,
0,k123,123,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3284513,3302516,18003,128,0,128,,1,,-1,,,,,,,
0,k124,124,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3303829,3306895,3066,129,0,129,,1,,-1,,,,,,,
0,k125,125,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3311674,3316663,4989,130,0,130,,1,,-1,,,,,,,
0,k126,126,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3318667,3322764,4097,131,0,131,,1,,-1,,,,,,,
0,k127,127,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3324007,3327323,3316,132,0,132,,1,,-1,,,,,,,
0,k128,128,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3331841,3336811,4970,133,0,133,,1,,-1,,,,,,,
0,k129,129,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3339095,3343203,4108,134,0,134,,1,,-1,,,,,,,
0,k130,130,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3344385,3347521,3136,135,0,135,,1,,-1,,,,,,,
0,k131,131,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3351809,3356678,4869,136,0,136,,1,,-1,,,,,,,
0,k132,132,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3358681,3369251,10570,137,0,137,,1,,-1,,,,,,,
0,k133,133,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3370604,3373659,3055,138,0,138,,1,,-1,,,,,,,
0,k134,134,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3378789,3383368,4579,139,0,139,,1,,-1,,,,,,,
0,k135,135,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3385381,3389730,4349,140,0,140,,1,,-1,,,,,,,
0,k136,136,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3390852,3393887,3035,141,0,141,,1,,-1,,,,,,,
0,k137,137,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3398426,3403195,4769,142,0,142,,1,,-1,,,,,,,
0,k138,138,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3405158,3409206,4048,143,0,143,,1,,-1,,,,,,,
0,k139,139,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3410418,3413534,3116,144,0,144,,1,,-1,,,,,,,
0,k140,140,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3417752,3426138,8386,145,0,145,,1,,-1,,,,,,,
0,k141,141,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3428131,3438661,10530,146,0,146,,1,,-1,,,,,,,
0,k142,142,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3440044,3443039,2995,147,0,147,,1,,-1,,,,,,,
0,k143,143,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3448289,3453268,4979,148,0,148,,1,,-1,,,,,,,
0,k144,144,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3455282,3459390,4108,149,0,149,,1,,-1,,,,,,,
0,k145,145,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3460692,3463698,3006,150,0,150,,1,,-1,,,,,,,
0,k146,146,aten::empty,aten::empty,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3468336,3473095,4759,151,0,151,,1,,-1,,,,,,,
0,k147,147,aten::to,aten::to,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3475219,3479257,4038,152,0,152,,1,,-1,,,,,,,
0,k148,148,aten::lift_fresh,aten::lift_fresh,cpu_leaf,cpu_thread,1,cpu_leaf,CPU,2291422,1,2291422,3480559,3483575,3016,153,0,153,,1,,-1,,,,,,,
